place_id,destination,title,city,state,address,latitude,longitude,rating,reviews_count,description,image_url,category,source_url,data_source
1819,Pachmarhi,16. Rajat Prapat Waterfall,Pachmarhi,Madhya Pradesh,,,,,,"Rajat Prapat waterfall tears through the rugged hillsides of Satpura and the greenery that covers it from a height of 107 metres in one single, cascading fall. When the sun shines on it, the fall looks like a stream of shining silver and hence it got its name, as ¥rajat' means silver in Hindi. During the full monsoon, the waterfall is a mighty scene to behold.",https://lh5.googleusercontent.com/p/AF1QipM_Z3yLVnD1DvjDDRXCGYvjZEYY_iu3yPM2HdmD=w1920-h1080-k-no,Nature,,curated_places
1820,Pachmarhi,17. Christ Church,Pachmarhi,Madhya Pradesh,,,,,,"Christ Church is a true-blue colonial architecture of the British era, still standing tall amidst tall trees and greenery. The protestant church clings on to the old-world charm and the tall spire, stone structure and Belgian glass panes will quickly transport you back to the bygone times. There is a small cemetery in the premises, bearing epitaphs dating back to the 1800s up to the World Wars.",https://lh5.googleusercontent.com/p/AF1QipOVooW-NpXs9KWV5xrSgzQg-93QFSu_iZzx0es=w1920-h1080-k-no,Pilgrimage,,curated_places
1821,Pachmarhi,18. Gupt Mahadev,Pachmarhi,Madhya Pradesh,,,,,,"Gupt Mahadev is quite an interesting and mysterious spot near Pachmarhi where spirituality meets adventure.The cave is narrow and meandering, and one has to walk sideways through the 40 feet winding pathways to reach the centre of the Shiva shrine where the lingam is worshipped.",https://lh5.googleusercontent.com/p/AF1QipOVooW-NpXs9KWV5xrSgzQg-93QFSu_iZzx0es=w1920-h1080-k-no,Pilgrimage,,curated_places
1822,Varanasi,1. Kashi Vishwanath Temple,Varanasi,Uttar Pradesh,,,,,,"Kashi Vishwanath Temple is regarded as one of the most popular Hindu temple dedicated to Lord Shiva. Located in the heart of Varanasi, the temple is a core of faith for millions of Hindus.",https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1823,Varanasi,2. Ganga Aarti,Varanasi,Uttar Pradesh,,,,,,Ganga Aarti is an important ritual held on a grand scale every morning and evening on the banks of the holy Ganges. The priests perform the Aarti at Dashashwamedh Ghat. The entire Ghat gets illuminated with a divine light that can be felt strongly. The magnificent ritual involves huge brass lamps lit with oil and the priests chant the holy mantras that reverberate in the entire location.,https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Culture,,curated_places
1824,Varanasi,3. Dashashwamedh Ghat,Varanasi,Uttar Pradesh,,,,,,"As the name suggests, it is believed that this is the place where Lord Brahma performed the Dasa Ashwamedha sacrifice. This ghat is a religious spot and many rituals are performed here.",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Culture,,curated_places
1825,Varanasi,4. Sankat Mochan Hanuman Temple,Varanasi,Uttar Pradesh,,,,,,The Sankat Mochan Hanuman Temple is situated by the River Assi and was built in the 1900s by the freedom fighter Pandit Madan Mohan Malviya. It is dedicated to Lord Rama and Hanuman.,https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1826,Varanasi,5. Assi Ghat,Varanasi,Uttar Pradesh,,,,,,The Asi Ghat is placed at the confluence of the Rivers Assi and Ganga and is famous for the large Shiva Lingam installed under a peepal tree. It has immense religious importance and has been mentioned in the Puranas and in various legends as well.,https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Nature,,curated_places
1827,Varanasi,6. Vishwanath Gali,Varanasi,Uttar Pradesh,,,,,,"Vishwanath Gali is famous for street shopping in Varanasi. A variety of items are sold in the bustling gali at affordable rates. One can easily find modern or traditional apparel, household items, home decor items, brass idols of deities, etc. The Gali is also well known for local snacks and sweets.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Culture,,curated_places
1828,Varanasi,"7. New Vishwanath Temple, BHU",Varanasi,Uttar Pradesh,,,,,,"Situated within the campus of the Banaras Hindu University (BHU), this temple is dedicated to Lord Shiva along with the sculptures of multiple Hindu Gods and Goddesses.",https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1829,Varanasi,8. Tulsi Manasa Temple,Varanasi,Uttar Pradesh,,,,,,"Constructed in 1964, this temple is dedicated to Lord Rama and is named after the saint poet Tulsi Das. It displays the Shikhara style of architecture and exhibits various inscriptions from the Ram Charit Manas on the walls of the temple.",https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Pilgrimage,,curated_places
1830,Varanasi,9. Durga Temple,Varanasi,Uttar Pradesh,,,,,,"Located near the Durga Ghat on the bank of the River Ganga, Durga Temple was built in the 18th century. It houses an imposing idol of Goddess Durga and is one of the main temples in Varanasi.",https://lh5.googleusercontent.com/p/AF1QipNs7LqkIRp0N3ZIsaZlTT0d941G365cvclUTJFv=w1920-h1080-k-no,Pilgrimage,,curated_places
1831,Varanasi,11. Kedar Ghat,Varanasi,Uttar Pradesh,,,,,,Kedar Ghat is one of the oldest Ghats in Varanasi and is considered cleaner for bathing in the holy River Ganga and offering prayers to Lord Shiva at the Kedareshwar Temple. It is often visited for the beautiful surroundings and the spiritual vibe.,https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1832,Varanasi,12. Batuk Bhairav Mandir,Varanasi,Uttar Pradesh,,,,,,"Famous for being a place of worship for Aghoris and Tantriks, Batuk Bhairav Mandir is considered to be of immense religious importance. The temple is dedicated to Batuk Bhairav who was an incarnation of Lord Shiva. An interesting feature of the temple is the sacred Akhand Deep which is believed to be burning for ages. The oil from this lamp is said to have healing powers.",https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Pilgrimage,,curated_places
1833,Varanasi,13. Banaras Hindu University,Varanasi,Uttar Pradesh,,,,,,"Established by Madan Mohan Malviya in 1916, Banaras Hindu University is a 5.3 square kilometre campus in the city. It has about 30,000 students residing in the campus and is the largest residential university in the continent. The University has a long list of notable alumni and faculty. The Indo-Gothic architecture and the sprawling lawns add to the beauty of the place.",https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Adventure,,curated_places
1834,Varanasi,14. Gyan Vapi Well,Varanasi,Uttar Pradesh,,,,,,"Gyan Vapi Well is a sacred well for the Hindu community located inside the premise of Kashi Vishwanath Temple. The water of the well was considered to be holier than the water of River Ganga before it was polluted by the offerings made by the pilgrims. It is said that when Aurangzeb attacked the old temple, the temple priest threw the Shivalinga in the well and jumped in it to protect it.",https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1835,Varanasi,15. Bharat Mata Mandir,Varanasi,Uttar Pradesh,,,,,,"Bharat Mata Mandir is a unique shrine dedicated to our country, Mother India. The temple does not have any deity, but a relief map of the country carved in marble. The temple was the brainchild of Babu Shiv Prasad Gupta, a freedom fighter. It was built in 1936 and inaugurated by Mahatma Gandhi and has ever since been the only one dedicated to a country in the World.",https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Pilgrimage,,curated_places
1836,Varanasi,16. Tibetan Temple,Varanasi,Uttar Pradesh,,,,,,"A shrine with stunning Tibetan Architecture, Tibetan Temple was where Lord Buddha taught his disciples the four truths of life. The edifice has a beautiful statue of Shakyamuni, prayer wheels and is decorated with traditional Buddhist paintings also called Thangksa. The unique feature of the temple is the prayer wheels that release strips of paper with chants written on them when rotated clockwise.",https://lh5.googleusercontent.com/p/AF1QipNs7LqkIRp0N3ZIsaZlTT0d941G365cvclUTJFv=w1920-h1080-k-no,Pilgrimage,,curated_places
1837,Varanasi,17. Alamgir Mosque,Varanasi,Uttar Pradesh,,,,,,"Alamgir Mosque is a 17th century structure built by Mughal Emperor, Aurangzeb, on a land which once had a Shiva Temple and was demolished by him. The mosque is an architecturally stunning building built according to the Indo-Islamic style with beautiful minarets and high domes.",https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1838,Varanasi,18. Shivala Ghat,Varanasi,Uttar Pradesh,,,,,,"Shivala Ghat is quite famous religiously and historically too. There are a number of historic monuments around the Ghat. The mansion of the King of Nepal, King Sanjay Vikram is situated right next to the Ghat, also the Chet Singh Fortress. The view of the river from the Ghat is worth a visit.",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Historical,,curated_places
1839,Varanasi,19. Manmandir Ghat,Varanasi,Uttar Pradesh,,,,,,Manmandir Ghat was built by Maharaja Mann Singh in the early 17th century. The Ghat is famous for a palace built by the Maharaja and an Observatory built in 1710 by Savai Jaisingh II. On the northern side of the Ghat is a stone balcony from where visitors can get a beautiful view of River Ganga.,https://lh5.googleusercontent.com/p/AF1QipNs7LqkIRp0N3ZIsaZlTT0d941G365cvclUTJFv=w1920-h1080-k-no,Pilgrimage,,curated_places
1840,Varanasi,20. ISKCON Varanasi,Varanasi,Uttar Pradesh,,,,,,"ISKCON was established by Bhaktivedanta Swami Prabhupada to promote Krishna Consciousness and educate people with the teachings of Lord Krishna as per the Bhagwad Geeta. Regular poojas, kirtanas and chanting sessions are very popular here. Everyone is welcome to join these sessions without discrimination.",https://lh5.googleusercontent.com/p/AF1QipNs7LqkIRp0N3ZIsaZlTT0d941G365cvclUTJFv=w1920-h1080-k-no,Culture,,curated_places
1841,Varanasi,21. Ramnagar Fort,Varanasi,Uttar Pradesh,,,,,,"Located on the Eastern banks of River Ganga, opposite to Tulsi Ghat, Ramnagar Fort is a stunning historical monument in Varanasi. It was built by Raja Balwant Singh in 1750 according to the Mughal style of architecture. Even though the system of Kings was abolished in the region, the current Maharaja, Pelu Bhiru Singh, resides in the Fort.",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Historical,,curated_places
1842,Varanasi,22. Bharat Kala Bhavan Museum,Varanasi,Uttar Pradesh,,,,,,"An archaeological and art museum, Bharat Kala Bhavan Museum exhibits a beautiful collection of sculptures, artefacts, paintings, jewellery, pottery, textiles, etc. ranging between the 1st and the 15th century. The total artefacts on display are over 100,000 including their rare collection of miniature paintings and manuscripts.",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Historical,,curated_places
1843,Varanasi,23. Manikarnika Ghat,Varanasi,Uttar Pradesh,,,,,,"Considered as a gateway to the next life, Manikarnika Ghat is a highly sacred riverfront in India. It is believed that spending the last few days of life at the Ghat and completing the rituals of cremation here ensure a painless passing and also a way to attain freedom from the endless cycle of birth and death.",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Historical,,curated_places
1844,Varanasi,24. Chunar Fort,Varanasi,Uttar Pradesh,,,,,,"Chunar Fort is an 11th century fort important for its history and architecture. With a part of the might fort extending on the rocky and uneven banks of River Ganga, Chunar Fort is a stunning structure to explore. It has an aesthetic appeal that draws tourists. The fort has also been featured in a famous Bollywood movie ""Gangs of Waseypur"".",https://lh5.googleusercontent.com/p/AF1QipP-Lg2Dc0oL40ZkQ_sYQrv9iO7Ke0wIcOmOa3Q4=w1920-h1080-k-no,Historical,,curated_places
1845,Varanasi,25. Chinese Temple,Varanasi,Uttar Pradesh,,,,,,Chinese Temple is a colourful shrine dedicated to Lord Buddha and built according to the Chinese/Buddhist architecture. The temple has a spacious meditation hall where visitors can meditate in silence and soak in the serene vibe.,https://lh5.googleusercontent.com/p/AF1QipNs7LqkIRp0N3ZIsaZlTT0d941G365cvclUTJFv=w1920-h1080-k-no,Pilgrimage,,curated_places
1846,Varanasi,26. St Maryês Church,Varanasi,Uttar Pradesh,,,,,,"St. Maryês Church is a 200-year-old architectural marvel, the oldest church in the town and the oldest standing garrison church in the southern part of Asia. It was established in 1810 by Reverend George Weatly and was an important church for the European and British community residing in Varanasi.",https://lh5.googleusercontent.com/p/AF1QipMgPIHSqHZq4BqQVFCJPnL3cGK1RiWEGuW3k48a=w1920-h1080-k-no,Pilgrimage,,curated_places
1847,Varanasi,27. Yoga,Varanasi,Uttar Pradesh,,,,,,"Yoga Training Centres at Varanasi are the best centres to learn Yoga in its true form that involves the body, the mind and the spirit. The trainers are highly experienced professionals or Yoga Acharyas who guide students through the accurate postures and the science of Yoga.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Culture,,curated_places
1848,Varanasi,28. Varanasi Fun City,Varanasi,Uttar Pradesh,,,,,,"Varanasi Fun City is one of the most popular water parks in the city. The park bustles with activity and vibrancy especially during the weekends owing to its exuberant swings, magnanimous roller coaster and the like. Ideal for all age groups, the park also has a food court to tend to your hunger pangs once you are done chilling in the waters.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Nature,,curated_places
1849,Varanasi,29. Aqua World,Varanasi,Uttar Pradesh,,,,,,"Situated on the Varanasi- Allahabad highway, Aqua World is another one of the popular water parks in Varanasi. With a plethora of fun rides and slides, the theme park is the perfect way to spend an entertaining day with family and friends.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Nature,,curated_places
1850,Varanasi,30. Vindham Waterfalls,Varanasi,Uttar Pradesh,,,,,,"Vindham Waterfalls is a gorgeous waterfalls in MIrzapur, 90 kms from Varanasi. The waterfalls are also in close proximity of other popular tourist attractions like Tanda fountains, caves and temples. The mesmerising waterfall is a famous picnic spot and attracts a large tourist influx.",https://lh5.googleusercontent.com/p/AF1QipOkVyd0pC8R-AzUFQCWUIHVgeSJAFcLxhRykX89=w1920-h1080-k-no,Pilgrimage,,curated_places
1851,Varanasi,31. Lakhaniya Dari Waterfall,Varanasi,Uttar Pradesh,,,,,,"Lakhaniya Dari Waterfall is situated at a distance of around 48 kms from Varanasi in Latifpur in Varanasi. The waterfalls are a hidden gem away from the din and chaos of the city. Especially popular among trekkers and adventure enthusiasts, the falls can be reached through a small trek in the hills.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Nature,,curated_places
1852,Varanasi,32. Rajdari Waterfalls,Varanasi,Uttar Pradesh,,,,,,"Rajdari Waterfalls is situated in Chandauli, 60 kms from Varanasi. The beautiful waterfalls are a popular picnic spot among the city dwellers. The huge waterfalls gushing down the cliffs are a visual delight to the eyes. The top spot of the falls also offer beautiful views of the valley below.",https://lh5.googleusercontent.com/p/AF1QipPPY_oms8a0wb2ZaHz9Th1t2PSEF7MGg0vdpBu5=w1920-h1080-k-no,Nature,,curated_places
